"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"PGAM1",4580.34283135796,0.0894287214508565,0.14718067822248,0.607611831463874,0.543444951886292,0.859738719872178
"PGAM2",24.1785758981104,0.0758759869085577,0.482753838618101,0.157173244081819,0.875108314326587,NA
"PGD",9468.27117417881,0.151163832718509,0.135834203032231,1.11285544689095,0.265770517416464,0.666019910150959
"PGGT1B",977.47871834967,-0.26238558980329,0.229259250511811,-1.14449292326275,0.252419271066285,0.65054169262058
"ATP6V1A",8955.52990894906,-0.383903734236641,0.180884696137099,-2.12236713461744,0.0338069198345839,0.226475940466664
"PGK1",11752.5957035124,-0.255652918470568,0.187133680991865,-1.36615128348638,0.171891484614092,0.541496819158542
"PGM1",402.379434498688,-0.573751715023672,0.284264406296514,-2.01837339573635,0.0435523879845258,0.261467990566375
"PGM3",877.721456376388,0.376772237032719,0.253599927558537,1.48569536537328,0.137359717085275,0.486344763793141
"PGM5",17.8753921332546,0.31315510128798,0.704495781142269,0.444509548063199,0.656674227246177,NA
"ABCB1",16.3825451757112,0.305972824403001,0.891511162526849,0.343206947107391,0.731442778711882,NA
"ABCB4",112.335816515176,-0.134176777318132,0.264406156627041,-0.507464648440071,0.611828834863205,0.88821896119454
"PHB1",654.410716051857,-0.238967133229224,0.168574987632907,-1.41757170850046,0.156315844871289,0.517030435324772
"SLC25A3",4883.15754454971,0.0262598632943795,0.131462874704036,0.199751171982955,0.841675190718422,0.966748626388318
"PHEX",18.7858299881439,-0.332715102408275,0.64109757535784,-0.518977321389126,0.603776556209701,NA
"PHF1",482.942782055689,0.453682612621244,0.239113449977748,1.89735296221716,0.057781369312039,0.309179645047483
"PHF2",1837.29700087667,-0.0131091388197806,0.145552811893388,-0.0900644834631061,0.928235972571313,0.9858148343398
"PHKA1",14.8283335506339,0.0754054349878779,0.802945203128735,0.0939110598009118,0.925179808216864,NA
"PHKA2",388.693534936188,0.13796481116063,0.208310258597736,0.662304449571309,0.507776125772625,0.842591450832786
"PHKB",1987.18289738862,0.0621136082449487,0.190550038012516,0.325970064833411,0.744447003987358,0.939212823270143
"ATP6V1B2",27434.9825019972,0.163232185465487,0.187930378056025,0.868577965701877,0.385078010766847,0.766487999038088
"PHKG1",504.863188021366,0.11867031629608,0.153315592361814,0.774026401802804,0.438915178431343,0.799045111237942
"PHKG2",117.790645850106,-0.29617801685419,0.257438307147745,-1.15048152753822,0.249945598215533,0.646176810409748
"PHYH",394.364150840185,0.0411400480591552,0.245958414605835,0.167264243124534,0.867162137597599,0.972363823460509
"SERPINA1",8911.46610655748,-0.0572666312767002,0.244136619006092,-0.234567970629884,0.814544071715037,0.960253738198983
"SERPINB6",1648.59167236086,-0.0495806389103043,0.165766772561811,-0.299098776817995,0.764864679547975,0.945633534303087
"ATP6V0C",3585.58838782413,0.153968102209206,0.153064369449494,1.00590426604808,0.314461623933125,0.706441418835807
"SERPINE2",208.416896615481,0.325577512810138,0.502821086982226,0.647501708339545,0.517307289228603,0.847078240583158
"SERPINB8",5280.01185781111,0.442201384326918,0.224085882954997,1.97335672598226,0.048454934229001,0.278142998362232
"SERPINB9",46266.7334583006,0.992295127146383,0.185654233137727,5.34485592046939,9.04890025896611e-08,9.88820651234361e-06
"SERPINB10",30.6077696174621,0.784845886612547,0.557597987815528,1.4075479176087,0.159264978842454,0.522107735158231
"SERPINI1",14.9601451063484,0.0883291461636692,0.725305585185592,0.121781974339916,0.903071690074224,NA
"PIGA",1123.60011101977,-0.771308833251131,0.349668980660224,-2.20582572636209,0.0273962042670693,0.199459773242703
"PIGC",172.340888307979,-0.0612318528560746,0.259334199863632,-0.236111754208557,0.813345953225826,0.960204689076249
"ATP6V1C1",7060.82599616736,0.113588938236796,0.158177934659994,0.718108619138043,0.472690316112024,0.823121676261685
"PIGF",2300.03455365111,0.207611119966758,0.148105604348965,1.40177760915506,0.160981666743028,0.525155247255636
"PIGH",238.760876825937,-0.442535661872096,0.35737785850622,-1.23828505694735,0.215610382569891,0.602163193705908
"PIGR",14.3050824568073,-0.689488202891138,0.971729766395832,-0.709547269966284,0.477984928503084,NA
"PIK3C2A",2204.23044158396,-0.0554608748877032,0.144130905867664,-0.384795159329849,0.70038918580581,0.924046799360209
"PIK3C2B",18.496192204471,0.893977020629919,0.628705853877087,1.42193207700702,0.155045970078644,NA
"PIK3C3",1345.90600684221,-0.239366201889045,0.174343631141947,-1.37295638688492,0.169765905448474,0.537471489989096
"ATP6V1E1",3570.92128866493,0.102502797820875,0.163059409422968,0.628622403230884,0.529596289842853,0.85482592183679
"PIK3CA",4498.80001760501,0.380176724563362,0.251492068986205,1.51168474654449,0.13061408086007,0.473878866014102
"PIK3CB",1938.84729014856,0.505057643685901,0.337238260424756,1.49762854027824,0.134229787355517,0.481273114029879
"PIM1",13231.1303834891,-0.452711210267369,0.296062258854149,-1.52910814103594,0.126237637490658,0.465227877522037
"PIK3CD",1214.83274125089,-1.12231257170835,0.2766413938857,-4.05692205329207,4.97236673955247e-05,0.00209278658073532
"PIK3CG",248.859256070425,0.432339618721421,0.611635060068976,0.706858790391552,0.479654235471342,0.826584419552083
"PIK3R1",2448.65345124389,-0.358186760949105,0.186221126441106,-1.9234485785499,0.0544237384782765,0.297494790736462
"PIK3R2",234.588911503136,-0.181885647175801,0.271298964142042,-0.670425144272106,0.502586810257021,0.839842981389184
"PI4KA",2399.43977298151,0.076648148303509,0.141950871269461,0.539962506873314,0.589222889303165,0.878153068193057
"PI4KB",1981.35969682216,0.154757192391863,0.163203997555687,0.948243883174848,0.343005311668404,0.730335974254837
"ACP2",2131.74184924857,-0.0421678051994977,0.226967714854375,-0.185787680096057,0.852611266189485,0.969864653956924
"PIN1",313.593331616516,-0.0284376940104483,0.187451974496119,-0.151706558903369,0.879418383798391,0.974571836794805
"PIN4",128.095798400073,-0.082414215517382,0.297595956278202,-0.276933250532271,0.781831360455414,0.949852031469035
"PIP4K2A",1723.65288737136,0.105837112191,0.186967469822453,0.566072334890688,0.571344608889855,0.871595931849431
"PITPNA",4085.94527465967,-0.385395906704699,0.280034331099754,-1.37624520961829,0.168745729572446,0.536125169637366
"PKD1",427.061892000639,-0.343010320305832,0.275517470366934,-1.24496758716974,0.213143664908208,0.60060425661738
"PKD2",639.879882484276,0.0620101623394936,0.164814722398091,0.376241645389635,0.706737257513589,0.925968617158534
"PKM",19439.6150213733,0.0641039760802133,0.160184327129698,0.400188815153618,0.689017452065521,0.920128860925424
"PKNOX1",812.790118006039,-0.119867475821474,0.23039895458912,-0.520260502202534,0.602882021258728,0.884132942035547
"PKP2",12.4095771196217,0.366451745922249,0.952698458502218,0.384646099352742,0.700499634645124,NA
"PLA2G4A",2832.33584649281,0.194079498903801,0.370663451002652,0.523600312841237,0.600556563873705,0.882791791031478
"PLAG1",44.8776002665468,-0.205527763776622,0.574947922110588,-0.357471965499321,0.720738509904052,0.932119688457943
"PLAGL1",2933.48865239737,0.0315596294117838,0.220862975957581,0.142892348864506,0.886375201285819,0.975372580418618
"PLAGL2",5323.74160185049,-0.462619320402652,0.139972368346137,-3.30507603656918,0.000949506365751294,0.0209531993529516
"PLAT",99.6225460046518,0.862546234126799,0.923041903560678,0.934460538356369,0.35006638252753,0.736763253770795
"PLAU",200.320992511558,-0.265652129088747,0.28284229250645,-0.939223504146533,0.347616003825879,0.735027988004372
"PLAUR",13023.593995734,1.32783072499424,0.258249684230283,5.14165478634314,2.72329157591435e-07,2.68075421162941e-05
"ATP6V0B",2581.16350356142,0.0910732333295464,0.203460461640498,0.447621285212981,0.654426538901909,0.904180349305889
"PLCB2",1148.96993660288,0.269168030086601,0.1875262299035,1.43536203028831,0.151183959973139,0.509406548016989
"PLCB3",382.077128442336,0.0444813134604254,0.218453124671225,0.203619488287798,0.83865086273654,0.965724943127145
"PLCB4",63.0076215794578,0.884505427728951,0.508426124302937,1.73969311459286,0.0819129190122973,0.372627050389002
"PLCD1",32.9040985158145,-0.117992357891118,0.460047982915352,-0.256478372415402,0.797581478370929,0.954631869742945
"BCL11A",982.115373421627,-0.0554094765390738,0.273915374248361,-0.202286843851392,0.839692484460751,0.966132788857053
"BTBD1",1886.58731931459,-0.143349836000353,0.133175595099668,-1.07639718743566,0.281749659702418,0.680477246514461
"PLCL1",407.276383509057,-0.0761913457910716,0.454423926464144,-0.167665788163739,0.86684621220715,0.972363823460509
"SPA17",33.1815689981738,0.72400578430916,0.526315914611598,1.37561066311941,0.16894220362766,0.536462433326862
"IL17D",6.90202530395987,-1.55062073681023,1.01828473674978,-1.52277715735933,0.127814466705997,NA
"NUDT9",430.39375476114,-0.0358836633751654,0.268022456823524,-0.133883047713396,0.89349505555603,0.976243108603871
"CHIC1",35.5476884141851,-0.270025373803641,0.546209644824418,-0.494362148970186,0.621050440631085,0.891443679639162
"TM6SF1",526.942766415999,0.114351308303301,0.328319261831585,0.348293023276713,0.727620132855601,0.934181821251672
"ZFYVE1",760.770557444823,-0.060901133986432,0.192805470831584,-0.315868287988722,0.752102483044106,0.941728038916178
"PLCG1",57.0085516694378,-0.217239900479292,0.442315703740127,-0.491142183382499,0.623325887921049,0.891443679639162
"PLCG2",2518.97907524637,-0.00219509680355788,0.183590157063205,-0.0119565059405782,0.990460315805157,0.99715177090654
"PLD1",1247.48283149103,-0.243809386103704,0.190139494484106,-1.28226587940195,0.199749392964541,0.583283897916314
"NUP54",1651.21401293364,0.060510824841467,0.13390471844178,0.45189464229206,0.651344884343834,0.902962369200625
"TPCN1",3054.52992552217,-0.00764162505219523,0.366205038231708,-0.0208670669554256,0.983351697663281,0.993865258452893
"PLD2",392.160545844793,-0.633489851270464,0.181219951314261,-3.49569595773647,0.00047282712810257,0.0125152087173993
"PLEC",4816.38697212717,0.0602829135170489,0.1744788249521,0.345502748162125,0.729716444600776,0.934203020296011
"CLIC5",15.3422592722208,0.742992151409804,0.756642174391058,0.981959738112352,0.326119683681172,NA
"STX18",1343.38795930397,0.258531701703649,0.219870850544854,1.17583436395953,0.239661071452444,0.633230484043935
"PLEK",60065.0210398503,1.01252370094868,0.274727382791582,3.68555799083492,0.000228202111156255,0.00711548519890617
"PLGLB2",28.1777976544855,0.362132984982744,0.802091752902661,0.451485735481302,0.651639503613642,0.902962369200625
"PLGLB1",20.0491877773596,0.383225499981255,0.817137293612164,0.468985448317018,0.639080037395804,NA
"SERPINF2",8.276891630778,0.036741298824841,1.15856541476581,0.031712752993121,0.974701124584989,NA
"PLK1",105.361700302264,-0.32697855086037,0.542021573995121,-0.60325744683977,0.546337436592816,0.860845796290805
"ATP6V0A1",1854.27666363471,-0.0257309090475716,0.127384593130782,-0.20199388650678,0.839921503535789,0.966132788857053
"PLOD1",1182.06313893006,0.0891756710205647,0.255239261154782,0.349380697221526,0.726803522772924,0.934171480438224
"PLOD2",124.824321692695,-1.13505096585163,0.578457203259265,-1.96220387516361,0.0497387529615356,0.283598988283796
"PLP2",664.580590376983,0.202342126626004,0.232504384849554,0.870272303711314,0.384151610889565,0.76541148165032
"PLRG1",1223.97600183064,-0.127915919076749,0.141575842349186,-0.9035151545223,0.366252548928776,0.751590853880906
"PLS1",100.613448158729,0.443083502352434,0.326057468140264,1.35891229506152,0.174174382310214,0.544226408105182
"PLS3",141.906399798591,0.638160270799859,0.320537488881133,1.99090681413715,0.0464911329363959,0.271448962943829
"PLSCR1",27616.098900237,0.424508439551227,0.194768928548334,2.17954908267558,0.0292909026010727,0.207422081380129
"PLTP",15242.7204117688,-0.128882444838773,0.258988413562895,-0.497637879107183,0.618739300213169,0.891398976414467
"PLXNA1",5937.12570627485,0.0902863206006684,0.267820019036986,0.33711565298709,0.736029718017025,0.936891725954017
"MBD3",747.214713641474,-0.0358903842702081,0.231229729324242,-0.155215267410017,0.876651612501736,0.974571836794805
"ADAM22",15.5385191587468,-0.550707858104227,0.596426202654874,-0.923346183740517,0.355826827338671,NA
"PLXNA2",253.327625654941,-0.646200405891926,0.387897717292651,-1.66590412132897,0.0957325126344017,0.404781667727497
"PRKAG3",8.29972122277315,-0.411147775604278,1.05666635007525,-0.389098957845114,0.697202944377617,NA
"PTOV1",376.402174134838,0.0664717344012132,0.199830030139422,0.332641367039957,0.739405013505517,0.937039106418845
"PLXNB1",7.32127633017346,-0.9903383270631,1.00061491848409,-0.989729723961585,0.322306242407349,NA
"PMAIP1",2749.09513137411,1.86052046776061,0.25965018695673,7.16548865058455,7.75095784783606e-13,3.55083303559905e-10
"PMCH",11.3206819557106,0.539597877930561,0.731884712328794,0.737271688888823,0.460957145272234,NA
"ATP6AP1",4525.12298556898,-0.00614251772662252,0.201995800414821,-0.0304091358038541,0.975740758908561,0.993134647047345
"PML",12443.9938301779,0.285314001941824,0.15191205789693,1.8781524382706,0.060360314476342,0.318533420800525
"PMM1",56.028097065298,0.114994942946112,0.39795721036606,0.288963084348527,0.772609627432935,0.947253266678149
"PMM2",952.97885844049,-0.530948353230893,0.250652749376534,-2.11826263446763,0.0341528312594135,0.227386457870807
"PMP22",5702.69597668371,-0.38914149331646,0.332937783506001,-1.16881144945042,0.242479606383527,0.636722793570148
"PMS1",120.382765214218,-0.164627839810182,0.450562558187739,-0.365382868191159,0.714825627747031,0.929710422810099
"ATP7A",419.02740684599,0.19943057743013,0.262774987118359,0.758940489797468,0.447888156533543,0.806548255512356
"PMS2P4",10.1312813588126,0.139807003700243,0.677076495582262,0.206486275350636,0.836411084432585,NA
"FXYD6",4939.36935583124,0.975955640177942,0.765899612043969,1.27426052295991,0.202571102183332,0.587849085172331
"FXYD5",2666.95826518457,0.172379884039781,0.302735956025733,0.56940670775535,0.569080165767767,0.871315661932295
"P2RY13",11.4975807474195,-0.860012208301061,0.806435537553076,-1.06643639603303,0.286226416318633,NA
"GPR84",1634.2813020054,-0.295491826996529,0.363181369668041,-0.81362055346236,0.41586235961718,0.78549580802414
"IL20RB",14.7776455006493,0.133763052265386,0.714591217654663,0.187188211890436,0.851513067031552,NA
"FGFRL1",130.670059572525,0.115710390008611,0.252362421425633,0.458508796020207,0.646586944556183,0.901679905039332
"C11orf24",183.115273036449,-1.04981555647536,0.42333672623904,-2.4798593918416,0.0131434201100622,0.127955872700746
"TRIM34",400.859399398438,0.11175558947794,0.199460329336869,0.560289807248819,0.575281778657053,0.873152408067459
"CLDN22",29.5355882599087,-0.568803315491806,0.546872568152081,-1.04010211631904,0.298292460551088,0.693531426434512
"PMS2P3",58.7135331315386,-0.130676021559119,0.323835688299912,-0.40352569614902,0.686561535179903,0.919274316876073
"ATP5PO",1141.38789740961,0.0299467035682316,0.149997163432496,0.199648465897214,0.841755520466229,0.966748626388318
"RAB4B",187.230883791872,0.253363463487206,0.219300760630455,1.15532414369575,0.247957712542725,0.644382786398515
"RAB24",517.081121127329,-0.84375816638831,0.315549606049759,-2.67393192769589,0.00749676670464647,0.0908718426712325
"PELO",145.84832270683,0.248612778879368,0.306613870894547,0.810833437358981,0.417461329498488,0.786523679953378
"EXOSC9",1859.36740458419,0.400976890347487,0.502656528447572,0.797715473000785,0.425035622633439,0.791933535651911
"PPIL3",197.618293751234,0.207538461670747,0.23699498957576,0.875708225065251,0.381188672775434,0.76298554940482
"EXOSC10",2432.46167059215,-0.027568859619436,0.120091967058127,-0.229564560351418,0.81843014815081,0.960926566437647
"CSNK1G1",5304.4126124299,0.355041024953036,0.237892156304193,1.49244527633372,0.135582453158668,0.483365040279226
"A4GALT",173.135516035338,0.12212412053843,0.47829345384061,0.255333037819764,0.798465884896853,0.954887586999251
"PMS2",207.024540265789,-0.610080353657202,0.332089024794769,-1.83709881419367,0.0661953092050706,0.33352467341015
"PRRX1",17.5789031428046,-0.569747362466966,1.19291614962095,-0.477608893674551,0.632928599644526,NA
"CPSF2",4362.9784184106,-0.514023714665922,0.159715108051422,-3.21837878042462,0.00128917449300817,0.0261590415438165
"ACP5",5854.6206929342,0.136287391122911,0.383468556848818,0.35540695237926,0.722284741169051,0.932203729018921
"ATP7B",27.2656756590615,0.269177656996651,0.46727120823022,0.576063006355893,0.564572595058691,NA
"BRWD1",1482.42432738376,-0.296673026137629,0.187813756256245,-1.57961286782881,0.11419555057705,0.442034515202184
"SLC37A1",567.450934103318,-0.0066941030494202,0.308110205716149,-0.0217263268961212,0.98266626290082,0.993711744981333
"RBM11",44.2138456272109,1.25656604002902,0.636033151821327,1.97562978664045,0.0481967224823754,0.277329063520567
"PCBP3",65.7050454317245,0.622367755639389,0.687987393764164,0.904620871371273,0.365666274324525,0.75132844462298
"YBEY",221.127003028273,0.207263716958677,0.215203519583278,0.96310560979683,0.33549452684462,0.725759591998793
"MIS18A",91.2552455411363,-0.266307842524434,0.367647543650722,-0.724356376436001,0.468846974206382,0.82048893872767
"LINC00158",2847.02065667727,0.294611728614787,0.21901818358649,1.3451473470852,0.178577655735458,0.552047354649635
"SETD4",279.715382910776,-0.251333360234591,0.251547033942458,-0.999150561608625,0.317721760901791,0.710275118083805
"FAM3B",7.41704821621266,1.18192407960251,1.52202778679736,0.776545664839344,0.437426869190355,NA
"CLIC6",25.0381955502766,0.153513314848837,0.856176255867312,0.179301065401921,0.857701310339713,NA
"GSAP",3413.04301634081,0.392787775022401,0.163448599035299,2.40312720537649,0.0162555317855131,0.146017827373489
"POLE3",1033.91672151815,-0.348078205519303,0.162910828927613,-2.13661797567776,0.0326290763475575,0.221651421397462
"CHRAC1",1190.55731004761,0.0550134921598594,0.154429003011988,0.356238084083136,0.721662273269082,0.932119688457943
"PNN",1518.76708965714,-0.105983695201279,0.203708393600221,-0.520271616344257,0.602874275940295,0.884132942035547
"UBL3",5595.84414481822,0.306571898137393,0.166712605368187,1.83892452199596,0.065926288442922,0.333194282146488
"SEPTIN5",9.66570842853235,-0.904101772146447,0.833800980534094,-1.0843136350923,0.278225761736685,NA
"SEPTIN4",454.083872868516,-0.872437785256517,0.899569526355992,-0.969839194965417,0.332126652500847,0.722813915208769
"MIR4435-2HG",113.579750232488,0.311385955105479,0.270498735274288,1.15115493900454,0.249668499481129,0.646110824897938
"IL6-AS1",1169.99757402401,2.2463622098083,0.505625428259306,4.44273979167099,8.88205577780575e-06,0.000511082929320987
"MRPL39",2845.54908939134,0.799740525457731,0.263788712427719,3.03174657511879,0.00243143244395485,0.0417904644155069
"C21orf91",2386.09682939786,0.831879172431833,0.155755938695237,5.34091463478351,9.24787992956268e-08,1.00137725310019e-05
"C8orf58",58.34229448919,0.0651644423502185,0.343622963088471,0.189639370327649,0.84959173392414,0.968941247885941
"EOLA2",354.877871032925,-0.0462049412481149,0.181277616934298,-0.254884977139022,0.798811939649787,0.954887586999251
"DCUN1D1",5080.08679767441,0.158623428826457,0.20905149850899,0.758776808383585,0.447986081091211,0.806548255512356
"NANS",2253.79615540134,0.450577004179367,0.230045141965159,1.95864603064562,0.0501542549155064,0.284757433721389
"PODXL",49.3636749994031,0.642663720025843,0.423792131963401,1.51645977250315,0.129403134848421,0.471784738040877
"CYCS",4329.85281330799,0.304018527087002,0.175273859976354,1.73453432889546,0.0828233201784242,0.375255022249523
"ERRFI1",96.2985211823166,1.33960725208974,0.467076402879611,2.86806878667135,0.00412985733989162,0.059770025243559
"TREM2",448.99580165366,0.248723715167521,0.288172687851847,0.863106483204932,0.388078923717364,0.767524541884637
"TREM1",114.716706161601,1.27196340306511,0.387251240543983,3.28459477955022,0.0010212914113548,0.0220773176055299
"POLA1",253.507088931394,-0.0645299728669444,0.182557257348448,-0.353477992626586,0.723730124616613,0.932537423811776
"POLB",87.5529969907491,0.430507989658596,0.359909725161275,1.19615547889318,0.231635890992912,0.623083807049813
"POLD1",88.3981100228234,-0.010041530439819,0.359442304748701,-0.0279364179095151,0.977712862478628,0.993134647047345
"POLD2",196.809694148767,-0.69922103421382,0.376344245074293,-1.85792939141606,0.0631790419347369,0.325627680002013
"POLE",297.681509713749,-0.309770098650015,0.176006455468403,-1.75999282427243,0.0784090232467936,0.36595998271652
"POLE2",13.1489318441041,-1.06408647221437,0.646205845926253,-1.64666797572705,0.0996263100454536,NA
"POLG",1055.03004183557,-0.025773730697747,0.15407995466554,-0.167275040764996,0.867153642011761,0.972363823460509
"POLH",378.602136889923,-0.377573144001443,0.172192280461621,-2.19274141087641,0.0283260153319282,0.203044396330024
"POLR2A",3210.99681554608,0.201252906791411,0.238850633362346,0.842588960131002,0.39945836751202,0.773618626922314
"POLR2B",4445.29098097288,-0.16162114956046,0.128158021092777,-1.26110834251614,0.207269815317538,0.592892544292152
"POLR2C",589.589095430389,-0.179191769307437,0.191949422549563,-0.933536381236931,0.350543095312328,0.737037741970898
"GPR85",245.670785348366,-1.10307959062215,0.426281911782925,-2.58767627743931,0.00966257414794002,0.107161006216121
"POLR2D",928.016669861512,-0.497059166047835,0.191102687855939,-2.60100562490538,0.00929509299075871,0.104152260219122
"GNG2",4834.18210520506,0.197213246184429,0.426608267085436,0.46228182011516,0.643879235021951,0.900699590910342
"GDAP1",256.881591952272,-0.0158879614519774,0.303362465715936,-0.0523728649636394,0.95823159505734,0.990368169942092
"POLR2E",1162.71517971539,-0.0777793447583942,0.167884131935788,-0.463291818360433,0.64315520948311,0.900586189238855
"DPM3",82.5297322909489,0.104038352329077,0.348315185984006,0.298690256743081,0.765176391874163,0.945633534303087
"POLR2F",184.046755374097,0.106563330852601,0.264234247893549,0.403291139214972,0.68673405943179,0.919274316876073
"POLR2G",287.166199973007,-0.152968425596356,0.196271728077399,-0.779370656664484,0.435761403901798,0.797410549554788
"CYTL1",52.4240070316879,0.263435356636199,0.443896736794676,0.593460899348875,0.552872743156203,0.863683604041265
"WNT4",6.78947399587135,1.57478894418135,0.86050740547277,1.8300701820412,0.0672394450153412,NA
"POLR2H",317.418330720651,-0.025132455566429,0.200612781479793,-0.125278436304222,0.900303123013331,0.977797984700628
"POLR2I",53.5241255409156,0.139344923843119,0.438141377313682,0.318036439967086,0.750457295720136,0.941666584034624
"TERF2IP",1811.81181151687,0.116558776304973,0.188014476278816,0.619945754241402,0.535293501205863,0.857957376791389
"POLR2J",491.567711791899,0.0315396824682367,0.176327478048171,0.178869923266415,0.858039839640478,0.970941919117089
"POLR2K",915.896330336196,0.277535037729891,0.162173253858743,1.71134901178977,0.0870167037053139,0.384954424677695
"SLC38A2",4179.22317246037,0.685368088150993,0.357177342744481,1.91884536371977,0.0550039068718815,0.299292615235715
"POLR2L",478.466036387844,0.0486551454932749,0.184944883322419,0.263079165096193,0.792489562315102,0.953494573205521
"NLGN3",20.5704465291231,0.607220276491604,0.637919233088968,0.951876421018517,0.341159658968168,NA
"SIAE",998.497984098094,0.0719673725233031,0.228192041772139,0.315380729163053,0.752472596714015,0.941728038916178
"POLRMT",148.364138540625,-1.36426769371827,0.415891050307078,-3.28034876612745,0.0010367883318081,0.0221708901618785
"POMC",9.58743663701383,0.0143761397752296,0.939083349655956,0.0153086941435991,0.987785906373224,NA
"DNAJC10",2297.16484703475,0.114576911157653,0.169519532063649,0.675892091978127,0.49910915893577,0.837870958583635
"YIPF1",763.819255384314,0.0389948758119235,0.214534268115492,0.18176525435522,0.855766953245914,0.970770505471974
"GAR1",172.904763001235,-0.73975317198761,0.383729001726438,-1.92780104881148,0.0538798772264758,0.295932329115526
"SSH1",1088.77993672937,0.0886138568671275,0.233976387807492,0.378729912439011,0.704888438297813,0.92517891295436
"SH3TC1",248.018618049679,-0.256281105863348,0.289276378497323,-0.885938586464016,0.375650621738478,0.758893285348826
"GFOD1",64.2890527301076,0.518954222011424,0.578802951834671,0.896599128194594,0.369932863444043,0.754756823652278
"RBM27",2661.13855364399,-0.202578601865661,0.170505789666429,-1.18810394803589,0.234792459114897,0.626796696229641
"SASH3",580.115310988001,-0.3748727437752,0.380034879491836,-0.986416679112353,0.323928683676655,0.716144222480377
"KCTD5",819.413659551161,0.253524333647323,0.207744045694418,1.22036871285469,0.222325132333554,0.611009379608898
"ANLN",225.143361545799,-0.360567781202717,0.426202200085972,-0.846001689174728,0.397551801951376,0.772368325642443
"PON2",887.154451706214,0.243125898443306,0.218672441316601,1.11182688124518,0.266212591624266,0.666566781340472
"RIN2",32068.7067876707,0.119174755599933,0.317647859678792,0.375178840242914,0.707527465804536,0.926224009517939
"ATAD2B",967.962722974646,-0.365287732156909,0.245262133124993,-1.48937680473792,0.136388173029074,0.484442448907242
"FBXO42",1113.16474701401,-0.0301314069942927,0.236596316751651,-0.127353660479511,0.898660491096408,0.977350722192231
"PRR13",2209.14676578037,0.0032210727520296,0.182038552340073,0.0176944537880756,0.985882605192382,0.994903644026643
"MRPS21",360.835221936288,0.0221414936800466,0.166456780394333,0.133016472069169,0.894180353433493,0.976243108603871
"FBXW5",1785.93855852607,-0.069569755336575,0.18378878466048,-0.37853101572598,0.705036157589022,0.925262855117104
"CCSER2",11481.2719799138,0.296877125775311,0.188447543746087,1.57538336596906,0.115167981559596,0.444088962408805
"RETREG1",580.706854252872,0.0635820705417164,0.265867462922802,0.239149498937289,0.810989660507649,0.958969308677316
"XRN1",27267.6299013986,0.376284851253371,0.20930529269066,1.79777991476544,0.0722118914624932,0.349925076977118
"ETAA1",218.27137884554,-0.257227923671532,0.319227231650082,-0.805783148078953,0.420367896487098,0.788696983727873
"ANKIB1",2675.08535899513,0.178436482935676,0.156882974893102,1.13738589580711,0.255377000797321,0.654181760321567
"MIOS",1221.80650065736,-0.230430638392265,0.162340520074867,-1.41942774537126,0.155774348246225,0.516249708750174
"ZFAND6",2873.34456641885,0.224872025681469,0.200317900712043,1.12257579019222,0.261617702224782,0.661992693021369
"POR",919.264445314735,0.382240133406454,0.216650052472932,1.76432052078183,0.0776780309539456,0.364979497709052
"ARMCX6",386.869550376299,0.425470042318791,0.200035588196322,2.12697173615536,0.033422431648184,0.225294048308727
"MIEF1",673.2855467783,-0.727640364805722,0.22556742024739,-3.22582208019086,0.00125611415687002,0.0256191365110938
"TOLLIP",1549.45824754537,-0.137015559316049,0.203810588408288,-0.672269092524128,0.501412402299479,0.839280933640964
"NLE1",39.6416031605767,-1.46787049778574,0.590219230208767,-2.48699198985187,0.0128828299658772,0.126606755547495
"RNF216",1057.50655468769,-0.212006958202594,0.160406652638886,-1.32168432365379,0.186273290913811,0.563694402457926
"PLEKHA5",187.909323086344,0.397240185405814,0.273725643037891,1.45123482402716,0.146714482969109,0.502470324708352
"PIMREG",10.3487480107268,-0.0791079020318864,0.879881533052447,-0.0899074466962032,0.928360763513092,NA
"CHPF2",337.452277728753,-0.416578907002018,0.288559330506794,-1.44365079538542,0.148837228833485,0.506463394560288
"TRMT13",363.866906640736,-0.408270456749684,0.189379731751705,-2.15582973411835,0.0310969627804289,0.215597161628457
"DGCR8",826.699769808729,-0.257992109119819,0.209852702245752,-1.22939617340592,0.218923304276849,0.6075478744738
"OTULINL",201.445673345721,0.351589143672291,0.234102244474766,1.50186148134171,0.133132886203585,0.47893259062848
"NEURL1B",20.280654524541,0.485296491603998,0.827882248972253,0.586190236844012,0.557747681839664,NA
"C11orf71",156.362354869578,0.361672344490509,0.23875704547649,1.51481328548322,0.129819695039773,0.472724667569164
"TMX3",2408.98663554272,-0.160407482355179,0.220909751991667,-0.726122232762406,0.467763840624416,0.819851186024426
"PRMT7",98.9051726084022,-0.536302419412165,0.284743771006984,-1.88345619472396,0.0596385709881917,0.316134854935626
"HEATR5B",928.151137307247,0.111568553950322,0.255476345036469,0.436707961883498,0.662323154358908,0.90848398046682
"SMOX",277.358213026354,1.02266809543953,0.471801671058675,2.16758048597999,0.0301906198060866,0.211157059606751
"TMCO1",2602.26727681489,0.0396934630393947,0.176281120289363,0.225171379522881,0.821845953577522,0.962348324131132
"ATR",3404.67125969407,-0.0201350923977321,0.13974511434687,-0.144084410334043,0.88543381501363,0.975372580418618
"RBM47",20523.1150033169,0.403199288790259,0.308193502219728,1.30826667624808,0.190782873721206,0.569813141648265
